CYCC  45.017000-074.667000 190
CWWX  45.333300-081.733300 594
CXCY  45.233300-081.533300 623
CYVZ  52.655800-094.061401 1093
CXDI  42.866700-080.550000 761
CZHD  49.831700-092.733300 1355
CXDR  49.858300-092.797100 1345
CYMY  50.717800-093.383598 1270
CXEA  50.630600-093.221400 1191
CYXR  47.695000-079.848900 797
CZXR  47.695000-079.848900 797
CXET  44.233300-079.783300 823
CWET  44.233300-079.783300 823
CWED  53.816700-084.916700 315
CYEL  46.351400-082.561400 1086
CZEL  43.650000-080.416700 1234
CWSO  43.371900-081.380300 988
CYFA  52.203000-081.696000 48
CYAG  48.650000-093.433300 1122
CYFH  51.562000-087.908000 899
CYER  56.018900-087.676100 52
CXFT  45.041000-076.116200 400
CYGQ  49.782800-086.930600 1145
CYGD  43.767000-081.700000 699
CWGD  43.766700-081.716700 702
CYZE  45.883300-082.566700 636
CWDQ  43.333300-081.733300 623
CWNL  45.633300-082.966700 600
CWGH  44.416700-075.850000 269
CYHM  43.166700-079.933300 778
CXHM  43.291700-079.908300 335
CZHM  43.266700-079.766700 253
CXHA  42.033300-082.900000 627
CXHW  42.033300-082.900000 627
CWHZ  48.583300-089.300000 1463
CYHN  49.200000-084.766700 1099
CZUC  49.429699-091.717796 1434
CYYU  49.413900-082.467500 745
CXKA  49.406400-082.443600 715
CYAQ  53.524700-088.643100 672
CZKE  52.282500-081.677700 35
CWKK  49.713100-088.332200 856
CYQK  49.790300-094.365300 1345
CYXI  45.566700-077.416700 571
CWBE  45.966700-081.483300 643
CWKR  43.966700-079.566700 1181
CYGK  44.218600-076.596700 305
CWGK  44.216700-076.600000 305
CYKX  48.216700-079.983300 1161
CYKF  43.458900-080.377500 1053
CWGL  44.547200-079.216700 725
CWLH  52.233300-087.883300 840
CYLH  52.195800-087.936100 833
CWLF  52.196100-087.936100 830
CYXU  43.033100-081.151100 912
CWSN  43.033300-081.150000 912
CWPS  42.566700-080.050000 574
CYLX  47.663000-080.595000 981
CYMG  49.083900-085.860603 1198
CWLK  48.366700-088.800000 787
CYEE  44.683300-079.928300 923
CWDJ  42.466700-082.416700 610
CWGJ  47.247200-084.595800 1506
CZGJ  47.247200-084.595800 1506
CYMO  51.283300-080.600000 30
CWSM  51.283300-080.600000 30
CXZC  51.291700-080.618100 30
CWZC  51.266700-080.650000 33
CWMN  43.983300-080.750000 1362
CYMN  43.983300-080.750000 1362
CWLS  43.983300-080.750000 1362
CZQA  44.974700-079.303300 925
CYQA  44.974700-079.303300 925
CZMD  53.441400-091.762800 912
CWNZ  49.746800-084.163700 866
CYQN  50.182800-086.696400 1057
CYYB  46.363600-079.422800 1214
CZNB  46.363600-079.423100 1194
CWLQ  46.316700-079.483300 669
CWYB  46.316700-079.450000 617
CWNN  46.366700-079.416700 1178
CWDF  44.716700-081.275000 597
CYOO  43.922800-078.895000 459
CWIS  45.430000-075.697000 194
CYAA  45.315000-075.676000 348
CYRP  45.322000-076.022000 382
CXOA  45.383300-075.716700 259
CYOW  45.322500-075.669200 374
CYHQ  45.316100-075.675600 377
CYOT  45.461000-075.642000 187
CYRO  45.461000-075.642000 187
CUUP  45.316700-075.666700 318
CWOZ  45.366700-075.650000 207
CYOS  44.590302-080.837502 1007
CXPC  45.344200-080.044200 577
CWWN  54.983300-085.433300 174
CYPT  41.778000-082.678000 572
CYTA  45.864399-077.251701 528
CYWA  45.950000-077.316700 427
CZWA  45.916700-077.300000 427
CYPQ  44.233300-078.366700 627
CZPQ  44.233300-078.366700 627
CYPL  51.450000-090.217000 1266
CWPL  51.449200-090.217800 1283
CYPM  51.819698-093.973297 1115
CXPT  41.948600-082.518900 581
CWQP  43.833300-077.150000 259
CYQJ  48.733300-080.800000 1010
CWPV  43.833300-078.333300 243
CWPP  42.100000-083.083300 568
CWWZ  43.233300-079.216700 259
CXRA  49.664200-093.732800 1427
CYRL  51.066900-093.793100 1266
CWJM  44.700000-076.300000 410
CXRG  42.450000-081.883300 676
CWAJ  42.250000-081.900000 584
CZRJ  52.943600-091.312800 974
CWTX  49.468600-094.763100 1079
CWTZ  49.468600-094.763100 1079
CZPB  53.891102-092.196404 876
CZSJ  53.064200-093.344400 951
CYZR  42.992200-082.304700 594
CXZR  42.999400-082.308900 594
CYAM  46.483300-084.509400 630
CYTU  43.716700-079.233300 528
CWJS  55.383300-088.333300 184
CYMK  42.850000-080.266700 787
CWSI  42.850000-080.266700 791
CYXL  50.116700-091.900000 1257
CWFI  48.540000-086.945000 594
CWNU  48.621100-086.995800 610
CYSH  44.945801-075.940598 417
CWNB  41.833300-082.466700 640
CWOR  41.833300-082.466700 571
CYSN  43.200000-079.166700 322
CYQS  42.767000-081.111000 778
CYQC  44.316000-077.633000 456
CYSB  46.625000-080.798900 1142
CYTJ  48.816700-087.100000 951
CZTJ  48.816700-087.100000 951
CYQT  48.369200-089.327500 653
CZQT  48.366700-089.316700 653
CZTB  48.369400-089.327200 653
CXQT  48.433300-089.216700 623
CXNI  48.853600-089.121400 1558
CYTS  48.569700-081.376700 968
CXTI  49.281500-081.794100 801
CYKZ  43.862200-079.370000 650
CXTO  43.666700-079.400000 371
CYZD  43.750000-079.467000 650
CWQE  43.616700-079.350000 285
CWWH  43.800000-079.550000 636
CYYZ  43.677200-079.630600 568
CWYZ  43.683300-079.633300 548
CWOW  43.266700-079.783300 203
CWTR  43.650000-079.733300 669
CWHD  43.833300-079.433300 640
CWTO  43.783300-079.466700 614
CYTZ  43.628600-079.395000 253
CYTR  44.116700-077.533300 266
CXTR  44.117500-077.518900 282
CWAB  48.300000-088.866700 715
CYDV  49.033333-090.466667 1604
CWDV  49.033300-090.466700 1604
CWIM  49.037500-090.408300 1663
CXVN  43.183300-079.400000 259
CWDN  44.520800-080.020800 597
CXKF  43.458900-080.377500 1053
CWXZ  47.966700-084.783300 942
CYWP  52.959702-087.368896 686
CWEC  48.369200-089.119400 692
CWMZ  45.033300-080.366700 627
CYWR  48.600000-085.283300 1243
CYVV  44.750000-081.100000 728
CZVV  44.745800-081.107200 732
CYQG  42.275600-082.955600 623
CYWN  55.233300-085.116700 43
CYYG  46.288600-063.128600 161
CWYG  46.233300-063.133300 105
CXBP  46.233300-063.733300 177
CWEP  46.460000-061.988300 26
CXMP  46.302800-063.575600 151
CWNE  47.058100-063.998600 26
CZSP  46.450300-062.575800 98
CWSD  46.441100-063.838100 40
CYSU  46.438900-063.831700 64
CYKO  60.816700-078.150000 75
CTAF  45.555000-074.875600 187
CYTF  48.508600-071.641400 449
CYEY  48.565000-078.249000 1069
CWZS  48.471900-067.434700 545
CYLA  59.302800-069.599700 118
CZLL  61.800000-073.950000 1588
CYBC  49.133300-068.200000 72
CWFW  49.259200-068.145800 427
CWRL  46.709700-079.101100 594
CWHV  46.200000-070.783300 751
CXBO  46.836900-071.197200 33
CYBX  51.450000-057.183300 121
CYVB  48.071100-065.460200 123
CWKD  50.728900-071.013100 1634
CWTB  55.333300-063.216700 1572
CYEC  55.333300-063.216700 1529
CZBM  45.290900-072.741400 375
CYAI  54.833000-069.867000 1670
CWSG  49.083300-066.733300 115
CWRZ  48.419400-064.316900 49
CWSF  49.250800-065.324700 95
CWQM  48.374200-070.535300 23
CWQW  50.163100-060.061700 23
CWTN  47.078600-070.780800 20
CYCV  45.516701-073.716698 121
CWEE  49.283300-073.350000 1001
CYML  47.600000-070.233300 978
CWDM  50.465000-059.639400 26
CYHR  50.468900-059.636600 39
CYMT  49.766700-074.533300 1270
CYRC  48.516700-071.050000 545
CWDT  49.840300-071.168300 1306
CWCR  50.083300-066.383300 151
CWGA  50.083300-066.383300 151
CYJL  45.451000-073.666000 161
CYGY  62.100000-074.583300 95
CWHQ  46.690800-071.971700 200
CYDO  48.778000-072.376000 371
CZEM  52.233300-078.516700 23
CWEN  45.433300-073.700000 56
CYFE  48.733300-069.100000 299
CYFQ  49.016700-064.400000 135
CWFQ  45.050300-072.861700 499
CYGA  51.950000-068.133300 1864
CYGP  48.776900-064.478100 112
CYGV  50.283300-063.600000 125
CWHP  49.085300-061.700600 23
CXHF  45.839400-075.648100 640
CYJH  45.465000-074.168000 89
CWIG  47.073600-070.533100 59
CWQR  50.220800-064.207200 30
CWVZ  45.583900-073.491700 39
CWER  46.996700-070.808300 13
CWAF  48.068900-069.555600 20
CWGR  47.425300-061.774700 26
CYGR  47.416700-061.783300 36
CYIH  56.233300-064.733300 1020
CWPH  58.466700-078.083300 79
CYPH  58.466700-078.083300 79
CYIK  62.415600-077.925300 125
CWJO  48.421100-071.148100 420
CYLU  58.707500-065.987500 217
CYKB  58.707500-065.987500 217
CYKG  61.590800-071.931900 502
CYMZ  61.590800-071.931900 502
CYAS  60.023100-070.003600 404
CYVP  58.100000-068.416700 128
CYGW  55.283300-077.750000 33
CWUX  48.298100-070.919500 495
CYAD  53.566700-076.200000 774
CYAH  53.757200-073.679200 1004
CZAG  53.757200-073.679200 1004
CYGL  53.633300-077.700000 640
CXLT  48.307200-071.129200 535
CYLQ  47.416700-072.783300 554
CWDE  51.532500-071.110800 1801
CWMB  48.583300-070.666700 2598
CWEO  51.867200-063.283600 1932
CYEO  51.850000-063.283300 1841
CWTT  45.266700-072.166700 686
CWIZ  45.293900-073.349400 144
CXLA  48.551500-077.808100 1293
CWEW  45.809400-073.434700 69
CWLU  46.831900-071.158600 66
CWVY  46.303600-072.060800 318
CWQH  45.368900-071.823600 594
CWXX  45.368900-071.823600 594
CWPD  47.562200-071.228900 2595
CWBT  50.271400-064.226400 36
CYMV  50.650000-068.833300 1332
CWMJ  46.274700-075.991900 656
CYMW  46.272800-075.990601 656
CWMW  46.301800-076.006100 620
CWDP  50.656400-070.531900 1631
CYLM  50.633300-070.533300 1624
CYNM  49.766700-077.816700 922
CZNM  49.766700-077.816700 922
CYME  48.857000-067.453300 102
CWTA  45.505000-073.579200 240
CYXG  45.583000-070.866000 1362
CWIX  48.598300-071.715800 371
CYYY  48.600000-068.216700 171
CWHY  45.311800-072.240700 2776
CYUL  45.466700-073.750000 118
CYMX  45.666700-074.033300 269
CZUL  45.477900-073.771800 85
CWUL  45.500000-073.683300 131
CYHU  45.516700-073.416700 89
CWAO  45.667000-070.583000 180
CWPQ  45.634700-073.553100 164
CYNA  50.183300-061.800000 36
CYHH  51.700000-076.116700 804
CWOC  48.011900-065.331700 151
CWNQ  46.225800-072.657200 26
CYNI  53.200000-070.900000 1759
CWOD  48.841700-072.546900 449
CWXC  48.894200-071.031700 997
CYND  45.516700-075.566700 210
CWPK  47.922200-074.624200 1460
CWYQ  48.513900-068.468300 16
CWQV  48.260300-070.114400 13
CWQD  48.135600-069.716400 23
CWTG  49.316700-067.381100 20
CWIP  50.162500-066.433900 79
CWBY  49.838600-064.293300 180
CYPN  49.833300-064.283300 167
CYPX  60.050000-077.283300 82
CYHA  61.048400-069.623900 105
CWQB  46.788900-071.383600 243
CYQB  46.800000-071.383300 243
CZTS  45.466700-073.750000 102
CYXK  48.478100-068.496902 82
CWNH  47.805800-069.548600 482
CYRI  47.800000-069.550000 489
CYFJ  46.400000-074.767000 2713
CYRJ  48.516700-072.266700 587
CWGQ  48.632500-079.457800 883
CYUY  48.216700-078.833300 988
CWUY  48.245800-079.034200 1043
CYSZ  49.116700-066.533300 52
CYZG  62.181900-075.669400 741
CYKL  54.800000-066.816700 1713
CZKL  54.800000-066.800000 1699
CXZV  50.216700-066.250000 174
CYZV  50.216700-066.266700 180
CXSH  46.563300-072.733300 361
CYSC  45.433300-071.683300 791
CWSC  45.400000-071.883300 558
CYIF  51.211700-058.658298 20
CWJB  46.780300-071.287500 299
CWOH  46.050000-074.283300 1296
CWVQ  45.427200-073.929200 128
CWIT  45.167200-073.678900 174
CWIU  48.483300-071.783300 338
CWJT  46.080300-074.555800 784
CYXF  45.150000-072.583300 771
CWXF  45.150000-072.583300 781
CWTY  46.353600-072.516100 20
CWRQ  46.383300-072.616700 36
CYRQ  46.350000-072.683300 197
CYMU  56.532200-076.520000 249
CXAM  48.480300-067.601100 2300
CYVO  48.056400-077.786700 1106
CWQG  46.900000-071.500000 551
CYOY  46.900300-071.503300 551
CWHM  45.723100-073.376700 59
CYKQ  51.483300-078.750000 79
CYNC  53.016700-078.833300 66
CWJI  49.729200-105.946100 2382
CWTF  59.216700-109.700000 781
CXBE  50.571100-105.182700 1900
CXBK  50.200300-104.710600 1903
CWXU  50.383300-102.683300 1969
CYDR  50.368100-102.570800 1975
CWIK  50.366667-102.566667 1969
CYVT  55.833300-108.433300 1424
CWVT  55.840600-108.420600 1444
CXXX  58.391100-109.516400 1112
CYKC  58.236099-103.678001 1342
CWKC  58.183300-103.700000 1614
CWWC  58.183300-103.700000 1614
CWCW  58.183300-103.700000 1614
CWFN  57.350000-107.133300 1624
CYFN  57.350000-107.133000 1624
CWVP  49.640600-109.514400 4170
CYVX  51.933300-104.566700 1772
CWEH  49.437800-108.988600 3543
CYOK  51.133333-106.583333 1952
CWOK  51.133300-106.583300 1952
CYEN  49.216700-102.966700 1906
CZFD  59.334400-107.181900 814
CYHB  52.816700-102.316700 1175
CWHB  52.816700-102.316700 1175
CZHB  52.816700-102.316700 1175
CWHN  54.900000-109.966700 2087
CYKJ  57.250000-105.600000 1686
CYKY  51.516700-109.183300 2277
CYVC  55.150000-105.266700 1243
CZBH  55.125300-105.293100 1243
CXOX  55.146400-105.270300 1243
CWXG  51.416700-105.250000 1631
CWJX  50.909500-109.501400 2218
CWLE  50.950000-107.150000 2182
CWMQ  49.902500-109.466100 2516
CWMC  49.900000-109.466700 2516
CWLJ  54.133300-108.516700 1578
CYLJ  54.133300-108.516700 1575
CZBG  54.133300-108.516700 1575
CWFF  52.816700-104.600000 1608
CYMJ  50.333300-105.550000 1893
CZMJ  50.330000-105.558100 1893
CYBU  53.332500-104.008300 1220
CXSN  53.332200-104.003300 1220
CZBU  53.332200-104.003300 1220
CZBJ  53.332500-104.008300 1220
CYQW  52.769200-108.243600 1798
CWYE  51.483300-107.050000 1775
CZPO  55.528099-106.582001 1280
CYNL  58.276699-104.082001 1604
CYPA  53.216700-105.666700 1404
CZBI  53.216700-105.666700 1404
CYQR  50.433300-104.666700 1896
CWKO  49.167800-105.979200 3009
CWRJ  51.566700-107.916700 1923
CYXE  52.166700-106.716700 1654
CZBK  52.166700-106.716700 1654
CWJH  56.333300-103.283300 1129
CWSR  53.366700-107.550000 1916
CYSF  59.250300-105.841400 804
CWVC  50.266700-107.733300 2707
CYYN  50.283300-107.683300 2684
CWYN  50.266700-107.733300 2710
CWDC  59.566700-108.483300 1043
CYBE  59.566700-108.483300 1043
CWVN  49.058300-107.585800 2612
CWVS  52.016700-107.033300 1673
CWLV  53.916700-106.066700 1867
CWCE  57.083300-103.716700 1181
CWIW  51.666700-105.400000 1726
CWWF  49.700000-103.800000 1932
CZWL  58.106899-103.171997 1362
CWYO  51.766700-104.200000 1841
CYYO  51.766700-104.200000 1841
CWOY  51.766700-104.200000 1837
CYQV  51.266700-102.466700 1634
CZQV  51.266700-102.466700 1634
CYZK  61.650000-137.483300 3169
CWAT  68.816700-138.750000 600
CYXQ  62.410300-140.867500 2129
CWDB  61.366700-139.033300 2648
CYDB  61.366700-139.050000 2648
CXCK  62.115000-136.192000 1781
CWON  64.050000-139.133300 1214
CWUM  62.207500-133.375800 2352
CZFA  62.207500-133.375800 2352
CWHT  60.772500-137.580300 1955
CYHT  60.767000-137.583000 1965
CWJN  69.568200-138.913400 3
CWOI  69.164400-140.150000 801
CWTJ  67.100000-136.116700 2651
CWOP  69.083300-138.016700 200
CYAJ  69.583300-140.183300 23
CWKM  69.583300-140.183300 43
CWZR  68.800600-140.847500 1864
CYMA  63.616700-135.866700 1654
CYOC  67.570600-139.839200 827
CZOC  67.570600-139.839200 823
CWRR  66.981100-136.218100 2398
CYDM  61.966700-132.433300 2313
CYUA  68.950000-137.216700 161
CYZW  60.174100-132.735900 2313
CWZW  60.166700-132.733300 2313
CYQH  60.116500-128.822300 2257
CXQH  60.117800-128.821900 2264
CYXY  60.709500-135.068800 2316
CVXY  60.733100-135.097800 2320
CWXY  60.733300-135.083300 2320
LSZF  47.445000 008.234450 1299
LSZU  47.266117 008.303333 2372
LSZI  47.510283 007.950833 1788
LSXH  47.314323 008.026514 1516
LSXW  47.535614 008.246105 1158
LSTB  46.983333 007.133333 1421
LSZB  46.913617 007.500283 1673
LSZP  47.090283 007.290833 1437
LSZJ  47.184717 007.091667 2247
LSPD  47.433333 007.500000 1759
LSMI  46.676667 007.879167 1890
LSPL  47.184167 007.742217 1575
LSMM  46.740000 008.106117 1893
LSGR  46.612500 007.680550 2362
LSGK  46.487500 007.249450 3307
LSTS  46.497398 007.412570 3304
LSMH  46.500833 007.410283 3622
LSZW  46.757500 007.601383 1837
LSTZ  46.552500 007.380550 3051
LSGE  46.756667 007.076667 2297
LSGT  46.595283 007.095283 2257
LSGG  46.250000 006.133333 1378
LSMF  47.083050 009.066117 1444
LSZS  46.535283 009.885283 5600
LSXV  46.235283 009.100550 856
LSZY  47.411667 007.051667 1430
LSME  47.090283 008.302783 1401
LSZO  47.191117 008.205550 2146
LSXP  47.235130 007.910010 1749
LSPN  47.227783 008.078883 1594
LSGC  47.085550 006.794450 3363
LSTO  46.917783 006.615833 2402
LSGN  46.958617 006.865550 1427
LSMU  46.973617 008.395000 1444
LSMA  46.942500 008.285550 1444
LSPG  46.910000 008.254717 1526
LSZR  47.486667 009.561667 1306
LSZE  47.016117 009.483050 1617
LSXB  47.068100 009.481110 1585
LSZX  47.171117 009.039717 1365
LSXO  47.405499 009.290300 2106
LSPF  47.691667 008.528050 1519
LSZG  47.182783 007.417500 1411
LSPO  47.346950 007.888333 1247
LSXS  47.169884 008.715650 2598
LSPV  47.206117 008.868333 1335
LSPA  47.575283 009.048617 1371
LSZT  47.525833 009.004167 1539
LSZV  47.508883 009.262783 1660
LSPM  46.509450 008.686117 3219
LSZD  46.157799 008.781940 656
LSZL  46.161950 008.879717 650
LSML  46.297500 008.991950 853
LSXR  46.290173 008.992928 837
LSZA  46.004717 008.911383 915
LSGB  46.259167 006.987217 1312
LSGP  46.407500 006.258617 1352
LSGL  46.546383 006.617217 2041
LSXY  46.341801 007.020400 4088
LSTR  46.591383 006.401383 2178
LSMP  46.844450 006.916667 1460
LSGY  46.763050 006.613883 1421
LSHG  46.309299 007.726820 2041
LSPU  46.475550 008.258333 4429
LSTA  46.305833 007.841950 2067
LSER  46.301594 007.833207 2083
LSMS  46.217000 007.317000 1581
LSGS  46.220000 007.328333 1585
LSMJ  46.302601 007.713950 2054
LSMC  46.504717 008.303617 4396
LSEZ  46.029320 007.753366 5312
LSMD  47.398333 008.648333 1450
LSPK  47.280550 008.875000 2493
LSZN  47.233333 008.516667 1942
LSZK  47.377500 008.758333 1759
LSPH  47.516667 008.766667 1509
LSZH  47.483333 008.533333 1398
SCBQ -33.566700-070.683300 1880
SCTB -33.450000-070.550000 2129
SCTI -33.483300-070.700000 1677
SCFM -53.250000-070.333300 98
SCEL -33.383333-070.783333 1558
SCTE -41.433333-073.116667 295
SCNT -51.700000-072.533300 230
SCGZ -54.933300-067.633300 85
SCBA -45.900000-071.716667 1706
SCBC -44.231110-071.864166 751
SCIH -45.147778-073.508614 115
SCCC -46.550000-071.700000 207
SCHR -47.233333-072.550000 597
SCCY -45.550000-072.033333 1125
SCCR -47.787777-073.520279 3
SCEB -47.184166-071.976112 1640
SCEY -48.203888-072.328331 1549
SCRE -44.500000-071.321663 2149
SCFC -46.551109-072.218056 692
SHCY -45.568890-072.075554 915
SCLJ -43.975277-072.413055 121
SCBR -47.391945-072.317497 541
SCVS -47.677223-073.067780 56
SCIO -48.933578-072.799614 1969
SCRF -46.638889-073.849998 20
SCLO -46.765556-072.818336 705
SCOO -44.097500-073.096944 20
SCMK -43.895000-073.738892 36
SCND -47.473057-072.951942 262
SCAS -45.400000-072.666667 33
SCPK -44.745834-072.700554 46
SCII -46.285831-071.947777 820
SCMA -43.786388-072.950279 10
SCSZ -46.599998-072.616669 679
SCHH -46.793610-072.795280 722
SCPH -44.385601-072.594200 43
SCQO -45.580556-073.225556 46
SCRB -47.985832-073.138886 36
SCEX -46.353611-073.327778 59
SCRU -46.453335-072.688332 600
SCTP -48.227779-073.297775 197
SCAL -47.115556-072.480278 1115
SCOH -48.469212-072.564316 899
SCRC -44.626389-071.638886 1640
SCGU -24.136400-069.828598 3346
SCFA -23.366700-070.466700 449
SCBE -22.141100-070.062897 3474
SCCF -22.466667-068.900000 7612
SCMY -22.703611-070.282501 128
SHEJ -23.682500-070.413889 125
SCSI -23.648899-068.305000 7556
SHES -24.638334-070.384720 7861
SCMB -23.553600-070.396103 131
SCLE -24.294701-069.131699 10289
SCTT -25.564301-070.375900 2579
SCNE -22.307222-069.705002 4003
SCSM -23.585278-068.382774 7776
SCPA -24.639400-070.348900 6834
SCPE -22.921700-068.158401 7959
SCAE -18.510000-070.289200 328
SHHV -18.472200-070.320602 13
SCVU -38.695835-072.340553 738
SCKO -37.993889-072.249168 1421
SCNH -38.683333-072.243889 991
SHCB -39.166943-071.760559 1558
SCKQ -39.326946-072.027222 1476
SHDP -38.754166-072.802498 200
SCSH -39.062778-073.169998 82
SCLS -38.548889-072.145836 1230
SCLA -38.542778-072.454720 699
SCGB -37.977779-072.929443 272
SHSS -38.735832-072.598335 410
SCQI -38.749722-071.217781 3806
SCQC -38.333057-072.586945 823
SCRV -38.611389-072.128889 1280
SCLK -39.057499-072.074165 1148
SCKB -39.057499-071.689720 1640
SCCU -38.158054-071.423889 2133
SCGO -37.794701-072.687202 240
SCGY -39.053055-071.993614 1312
SCVY -38.691387-072.285553 820
SCMF -39.255833-072.343330 935
SCVO -38.231945-072.483330 978
SCPC -39.292801-071.915901 853
SCKC -38.906944-072.215279 896
SCSU -38.919167-072.366669 705
SCTC -38.750000-072.633333 374
SCTR -38.271389-072.662498 814
SCTO -38.245602-072.348602 1148
SCQY -38.449902-071.354797 3182
SHVI -39.301944-072.088889 804
SCVI -39.312500-072.062225 945
SCCL -27.078100-070.795303 180
SCRA -26.316667-070.616667 98
SCHA -27.300000-070.416667 951
SCAT -27.250000-070.767000 669
SCFF -28.526388-071.061943 738
SCHU -28.098888-071.146667 230
SCFX -26.293900-080.096199 164
SCPS -27.351667-070.589447 633
SCGV -29.084444-071.467222 98
SCES -26.311100-069.765198 5240
SCTQ -29.252800-070.088898 11690
SCLL -28.600000-070.766667 1726
SCAK -36.919445-071.577499 2362
SCCH -36.600000-072.433333 407
SCGH -37.469723-072.138611 732
SCIE -36.766667-073.050000 36
SCBB -37.587222-072.503611 249
SCEH -37.647221-071.753891 1558
SCUL -36.793610-072.420830 180
SCFK -36.641388-072.016670 558
SHHC -36.820835-073.035004 151
SCIM -38.384998-073.868896 52
SCJC -36.581112-072.773331 528
SCLY -37.216389-073.233055 33
SCAV -36.610279-072.038330 459
SCNM -37.776112-073.383614 253
SCQK -38.351666-073.488609 220
SCQR -36.134445-072.804443 7
SCLB -37.658054-073.629448 587
SCGE -37.400000-072.416700 374
SCML -38.856111-071.812500 1388
SCPP -37.848888-072.008331 1680
SCIS -37.026112-073.506943 20
SCPI -36.586667-071.807778 804
SCHM -38.410000-073.900833 23
SCUR -36.811943-072.167221 476
SCHE -37.199722-071.896667 1132
SCDQ -37.523335-071.726112 1903
SCNI -36.434444-072.156944 410
SCTA -37.743889-071.710000 1818
SCKA -36.493057-071.896942 577
SCGS -37.177223-072.079720 722
SHTR -37.478611-072.326668 486
SHTL -36.824444-073.050003 180
SCKT -36.498890-072.680000 217
SCYB -37.117222-072.411110 423
SCIL -31.577801-071.110802 1421
SCVC -29.834444-070.046112 11975
SCOA -30.789444-071.618332 820
SCFJ -30.680000-071.578613 492
SCVN -30.026899-070.751602 1969
SCOY -30.430555-071.532219 164
SCCG -31.063889-070.954445 2789
SCSE -29.900000-071.200000 466
SCLV -32.138054-071.398056 869
SCXB -31.786667-071.011108 1483
SCQT -30.096399-071.364098 141
SCNK -31.873056-070.618332 4003
SCMI -30.737499-070.859726 1650
SCOV -30.567000-071.183000 1001
SCCB -31.221945-071.070274 3002
SCEC -29.144899-070.887802 3678
SCDI -32.143055-071.505280 98
SCHO -31.882778-071.476387 249
SCAD -30.628611-071.273056 558
SCOT -30.676500-071.401001 787
SHOT -30.679444-071.408611 787
SCOB -30.643333-071.401944 732
SCCQ -30.198889-071.246944 656
SCTG -30.266388-071.483612 49
SCUZ -34.649166-071.386108 502
SCAG -34.549400-071.330597 476
SCHG -34.398613-071.371109 420
SHBP -34.110832-071.535278 574
SCEK -34.739723-071.324722 610
SCSO -34.120834-071.527222 390
SCRG -34.166700-070.766700 1447
SCBD -34.684444-071.206108 574
SCRZ -34.443333-071.706111 492
SCET -34.475555-071.014168 748
SCNR -34.320278-070.920280 1050
SHHE -34.210556-070.715836 1837
SCMH -34.287224-071.558334 541
SCRL -34.201111-071.481667 397
SCLU -34.352501-071.663887 528
SCPT -34.613056-071.375833 509
SCGL -34.169167-071.531113 449
SCMR -34.169167-071.531111 449
SCTU -34.110554-071.715836 787
SCGM -34.361111-070.881943 1033
SCPO -34.328056-070.964165 869
SCMZ -34.151669-071.445831 344
SCAO -34.733055-071.740837 279
SCMU -34.281113-071.946945 574
SCVJ -34.395832-071.545280 449
SCPW -34.408890-071.168892 558
SCPM -34.394165-072.019165 82
SHRP -34.212776-071.453056 394
SCRP -34.105801-071.512802 568
SCRW -34.548611-072.045280 240
SCSD -34.565800-070.968300 1079
SHFR -34.159721-071.751663 935
SHCP -34.136391-070.770554 1509
SCSV -34.448891-071.385834 427
SCAP -43.633333-071.783333 922
SCAC -41.900000-073.800000 374
SCAA -41.042778-073.047501 459
SCAY -42.310833-072.790276 79
SCIB -42.308334-073.142220 151
SCGN -42.563610-072.599724 33
SCCP -40.620277-072.846390 377
SCJO -40.617000-073.067000 187
SCST -42.483300-073.766700 144
SCTN -42.916667-072.716667 10
SCHD -42.524445-072.816948 66
SCKM -41.483334-072.300003 131
SCCK -41.800304-072.722237 10
SCPR -40.943333-073.169998 417
SCYU -40.940556-073.011667 443
SCDD -41.234722-072.514999 226
SCEA -43.006111-072.478333 1083
SCEV -41.117001-073.050003 489
SCPV -41.349400-072.946701 430
SCFR -41.130833-073.064720 469
SCFI -41.095001-073.126663 377
SCFT -43.200000-071.816667 1040
SCHW -42.028610-072.689446 30
SCIA -42.599724-073.212219 249
SCIK -42.746666-072.970558 46
SCJK -40.884445-072.368889 459
SCYC -40.627777-072.762222 486
SCOC -40.993057-072.659721 600
SCQM -40.638332-073.127502 249
SCLD -41.866699-071.934402 1001
SCLR -42.780556-072.644722 344
SCFS -42.678890-073.896667 82
SCPF -41.457779-072.918610 367
SCNO -40.892868-072.879997 328
SCOS -40.547199-073.155602 79
SHPE -41.485554-072.902779 66
SCPU -41.054165-072.008331 899
SCOP -40.569168-073.129997 213
SCPN -42.546112-072.494164 33
SCYO -42.226667-072.693611 13
SCPB -41.662224-072.302223 121
SCUI -42.695835-072.833336 16
SCQX -42.893055-073.476387 59
SCON -43.116700-073.633300 10
SCQW -42.152779-073.516945 394
SCQE -42.467224-073.335831 164
SCSQ -40.341110-073.317223 157
SCOL -40.689446-072.345558 676
SCRH -42.585556-072.494446 16
SCBT -42.028889-072.096107 705
SCRI -41.733334-071.966667 1001
SCRN -41.962223-072.453888 10
SCSR -42.083300-071.866700 1201
SCHT -43.613056-072.897499 13
SCAH -42.449402-073.524696 551
SCVD -39.633333-073.083333 62
SCDH -42.488888-072.350555 98
SCAQ -40.198299-072.029198 591
SCLF -40.244202-072.236900 335
SCPL -40.128899-072.661697 755
SCHN -39.865799-072.131401 456
SCIF -40.205799-072.231400 331
SCBN -40.400600-072.661400 607
SCGP -39.530602-072.349998 820
